id,summary_sentiment_score
33049,0.4019
43879,0.0
33962,
43037,0.0
34469,0.0
42301,0.0
43796,0.0
34436,-0.1779
35633,0.0
42599,-0.24156234544155628
34927,
40838,0.06743333333333333
41000,-0.4023
35226,
31381,0.0
41002,0.0
31560,0.0
42763,-0.056657142857142864
35443,
43729,0.0
31461,0.0
35619,0.0
43686,0.0
38789,0.0
33535,0.0
41208,0.0
43245,0.0
37696,0.0
39708,0.0
31489,0.0
37081,0.0
32886,0.6369
33439,0.0
36700,0.0
38715,0.0
43208,0.0
38379,
38811,0.0
32671,0.0
35279,
32985,-0.06521818181818183
37866,0.0
38234,0.0
34853,
37647,0.0
38347,
34142,0.0
39709,0.0
43278,-0.7096
39028,0.0
43284,0.0
39710,0.0
32924,0.0
39848,0.0
38952,
42204,0.0
40396,0.4019
39391,0.0
40350,0.0
31909,0.0
34471,0.0
38776,0.0
35478,0.0
40656,0.0
33978,0.03777777777777778
38894,0.0
38800,0.0
40849,0.0
41509,0.296
36260,0.0
43584,0.0
41244,0.0
34825,
35046,
38515,0.0
34923,
33274,0.0
32143,0.0
33724,0.0
43838,0.17
44220,0.0
37147,0.0
40208,0.0
39200,0.0
31518,0.0
40725,
39671,0.5267
36615,-0.5014
35353,
42459,0.0
41299,0.0
44126,0.19353333333333333
34136,0.0
43262,0.012160674836511514
34634,0.0
34586,0.28099999999999997
43958,0.0
34497,0.0
38958,
33959,0.02509447527980803
33034,0.0
41454,0.4019
43171,0.0
34714,
31166,-0.1027
39659,0.0
32698,0.7269
40835,0.0
41172,0.0
32801,0.0
42684,0.0
32354,0.0
34061,0.0
38782,0.0
39640,0.0
42900,-0.37347035225586633
42098,
33601,0.0
44201,0.0
39725,-0.1779
35749,
31198,0.0
32800,0.0
40538,0.0
36503,0.0
37921,0.0
43859,0.0
33107,0.0
42882,-0.3182
39533,0.4019
39253,0.15562894982689454
32367,0.0
41209,-0.17
37207,0.0
35320,
44687,0.0
31609,0.0
42913,0.0
35040,0.4767
38749,0.0
33444,0.0
35576,0.0
35707,
43546,0.0
41865,0.27115
42354,0.2732
44680,0.0
40632,0.0
40984,0.0
41400,-0.03437108864098478
33915,0.0
43651,0.0
31033,0.0
41175,0.0
44606,0.0
34302,0.0
36559,0.0
32145,0.0
33212,-0.296
31216,0.2732
40586,0.0
38795,0.0
37956,0.0
38442,0.296
33110,0.0
36064,0.0
37613,0.3818
36382,0.0
44016,0.0
35866,0.006473147588430328
39578,0.0
41511,0.0
31984,0.3612
44508,0.0
39083,0.0
32602,-0.2732
32917,-0.3182
38213,0.0
32664,-0.2732
43878,-0.3182
38942,0.0
35149,
44641,0.0
36487,0.0
35294,
35498,0.0
34732,
35767,
39928,0.0
42031,0.0
39918,0.0
31929,0.0
32776,0.6908
36631,0.0
40316,0.35015
38124,0.0
30977,0.0
40724,
37595,0.0
35737,
32959,0.4404
35484,0.0
43032,0.0
44370,0.0
33136,0.0
43039,0.0
42000,0.4767
35286,
37214,0.0
40760,
36438,-0.007417706215310216
43808,0.0
43166,-0.6287299499917569
38416,-0.10059999999999998
43889,0.1366
35693,
43921,0.0
34790,0.5423
34918,
36041,-0.296
39584,0.0
40837,0.0
44513,0.0
30972,0.0
31819,0.0
43265,0.1027
35310,
33074,0.0
41766,0.0
42892,0.006942100346210915
41896,-0.064
39280,
35726,
36612,-0.7184
33530,0.068
31151,-0.296
36566,0.0683
38851,0.0
37104,0.0
43650,0.0
38256,0.0
41980,0.0
37827,0.34
43987,0.0
41350,-0.0395
34890,
40196,-0.5267
40899,0.0
31455,0.0
