id,distrust_proba,neutral_proba,trust_proba,trust
5106,0.00016904390945176608,0.993808983162366,0.006021972928182153,0
11801,0.00043992172150971625,0.5877366506666128,0.4118234276118775,0
5896,0.020389540692766852,0.8686899016595934,0.11092055764763978,0
32027,0.00013048000780607427,0.9841015998535133,0.015767920138680686,0
2049,0.005741057121138507,0.31548980748270145,0.67876913539616,1
25237,0.000294674255292454,0.7125882209871318,0.2871171047575757,0
36613,8.244210158737978e-05,0.9977458926742784,0.0021716652241342634,0
26253,3.246528919834052e-05,0.025292574489794824,0.9746749602210069,1
31030,0.0026133061498539805,0.04012533238396643,0.9572613614661797,1
40303,0.00041941517510730406,0.9974969070111868,0.002083677813705949,0
2632,0.00013927962065926437,0.9925483993885685,0.00731232099077242,0
37410,8.181526459385793e-05,0.9993784957547905,0.0005396889806157287,0
32819,0.09414361914296107,0.6409249353225648,0.26493144553447423,0
4754,0.7479854762678204,0.11965494375568221,0.1323595799764973,-1
37121,8.250731500112448e-05,0.9976570393101389,0.002260453374859951,0
39249,0.16262780008258754,0.8195183891591777,0.01785381075823482,0
31479,0.0002066730767906977,0.9965161837638901,0.003277143159319268,0
18954,0.00011998188410242903,0.9925355872774576,0.007344430838439959,0
6863,0.5014574078560091,0.3392392597682119,0.15930333237577896,-1
43260,0.0009509353472619946,0.9967778578581308,0.0022712067946073296,0
5318,0.005543055660885465,0.03400497633607057,0.960451968003044,1
2380,0.0008204354309042356,0.08610221718917833,0.9130773473799174,1
19021,0.36208123908872336,0.43445809492096615,0.20346066599031049,0
25461,0.00032612358327200935,0.048852318129563685,0.9508215582871643,1
29128,0.04226919791388025,0.9062569273028317,0.05147387478328812,0
37394,0.01896334650535388,0.5805973961329386,0.4004392573617075,0
17944,8.137504347914457e-05,0.9590882137603837,0.040830411196137104,0
20016,2.1736663702912938e-05,0.009001604393859082,0.9909766589424379,1
32152,0.0001465780216660661,0.8911814100485395,0.10867201192979452,0
37120,0.00013517384849867658,0.9976199255568422,0.0022449005946590895,0
9136,0.0003174429684578164,0.9884839259543541,0.011198631077188057,0
1809,3.346289072383763e-05,0.9752843711968158,0.024682165912460433,0
24943,9.77470456137318e-05,0.9948621955390364,0.005040057415349961,0
6779,0.0009043446464853887,0.4353905378430867,0.5637051175104281,1
43024,0.00024680401050304563,0.9922359312861319,0.0075172647033651735,0
5811,0.0010397516235687906,0.020038715609564942,0.9789215327668662,1
13915,0.005587726461407199,0.10737931975232835,0.8870329537862645,1
24762,0.0009592393870655341,0.4785690002906999,0.5204717603222345,1
17040,0.0004111863923127849,0.00406365846891515,0.9955251551387722,1
18968,0.00040824844324500786,0.15842534734136712,0.8411664042153879,1
2509,0.0005279732058452915,0.030601839931882296,0.9688701868622724,1
29496,0.0001076195880988836,0.1273100467137593,0.8725823336981419,1
36267,0.33704526945642155,0.39144647442407715,0.2715082561195013,0
9205,7.081352994788405e-05,0.9970231161928509,0.002906070277201199,0
15485,0.047376824929840536,0.08601399917932802,0.8666091758908314,1
21698,0.00021133252476056373,0.9954258445189575,0.004362822956281856,0
16734,0.0001353134095872149,0.6397198218382545,0.36014486475215834,0
2697,0.5408009031631897,0.41547268988301966,0.04372640695379056,-1
17206,0.00018496507857162692,0.12312179714958969,0.8766932377718387,1
43793,0.0006772794293991656,0.9550218265666953,0.044300894003905494,0
19726,0.0001238828902185174,0.6192419120558846,0.38063420505389683,0
5658,7.76956476227446e-05,0.9949894567454894,0.004932847606887779,0
42308,0.0001012996213975793,0.9726014159473785,0.027297284431223846,0
17039,0.000951779087362944,0.06864405312046579,0.9304041677921713,1
4426,0.00032883721635226245,0.05792716295616942,0.9417439998274783,1
33630,0.0002731630411668572,0.9962629658189599,0.0034638711398732223,0
8290,7.012875198127142e-05,0.9967047371471957,0.003225134100822981,0
29432,0.0007712131674078128,0.2131333115195307,0.7860954753130616,1
9579,2.0859883463031367e-05,0.9983090210956564,0.0016701190208806235,0
30293,0.8546632069691599,0.04555021908227483,0.09978657394856522,-1
29582,4.931328157236076e-05,0.5636669624685763,0.4362837242498513,0
25221,0.4513005635758004,0.5145441635857161,0.034155272838483616,0
42545,0.0028561510866442776,0.06728757341744594,0.9298562754959099,1
9051,9.070729899635346e-05,0.5718284508138974,0.4280808418871062,0
19194,0.00022326535107022814,0.020668908828245857,0.9791078258206839,1
43099,0.03895880958074667,0.6768994257576674,0.28414176466158586,0
24401,0.002746296989139097,0.10018316094278484,0.897070542068076,1
26507,2.250086992709317e-05,0.9825614024068972,0.017416096723175723,0
4512,0.00023921056198598364,0.8203557877485681,0.1794050016894459,0
19157,0.9704140302401807,0.024732468347263135,0.004853501412556092,-1
12178,0.00020550189633675064,0.23187619861586525,0.767918299487798,1
33774,7.657935910321479e-05,0.9855110893536486,0.014412331287248134,0
13967,0.0012071216514978513,0.02590266267064388,0.9728902156778582,1
25214,0.00027978204932183954,0.7733472516824065,0.22637296626827166,0
8452,0.0013837868201023835,0.8871962305488192,0.11141998263107833,0
30707,3.914092807530479e-05,0.9758360918197139,0.024124767252210827,0
19155,0.005103055606545026,0.5093686568063931,0.48552828758706185,0
13210,6.907732237701566e-05,0.9592717525596816,0.040659170117941505,0
19058,4.4504626548826764e-05,0.9643355116823347,0.03561998369111658,0
8345,0.00011866736893066019,0.18194985936583133,0.817931473265238,1
8044,0.0004940194701599662,0.9877637305549177,0.01174224997492227,0
518,0.044671371109288247,0.030651243760588923,0.9246773851301229,1
28198,3.516484792359687e-05,0.04137262928147209,0.9585922058706043,1
21624,0.29921441317148045,0.2760761978524921,0.42470938897602745,1
17136,0.0007734153968599512,0.9893778444397696,0.00984874016337045,0
4416,0.2933015685405134,0.3971424585921269,0.30955597286735953,0
12973,0.0005148430886544626,0.013285112885050875,0.9862000440262948,1
14820,0.0007021585892845605,0.01980872986595254,0.9794891115447629,1
4828,9.542473246074311e-06,0.999436723644362,0.0005537338823919904,0
20049,0.000554985188228401,0.02576125492862321,0.9736837598831484,1
13242,0.00016811975927498058,0.4367794346391165,0.5630524456016085,1
41618,7.116713840893761e-05,0.9987950670646747,0.0011337657969163505,0
8954,0.0005659744488426206,0.12165288515403397,0.8777811403971235,1
23901,0.0006457937408577693,0.8192715211387173,0.1800826851204251,0
13780,0.00034821113558975813,0.018702227837004533,0.9809495610274057,1
228,0.1470321003266396,0.05923659441321617,0.7937313052601442,1
27994,0.0004154435298590646,0.06296550465418847,0.9366190518159525,1
34334,4.720068493098231e-05,0.9993056561423913,0.0006471431726775742,0
13574,0.00034667208994632655,0.05403266887534744,0.9456206590347063,1
32291,2.0014883349048743e-05,0.9994861059708443,0.0004938791458066453,0
11654,0.0033894585054500947,0.5632335236488537,0.43337701784569616,0
7493,0.00011589115775608259,0.139071012572142,0.8608130962701019,1
31128,0.001516710614894435,0.3844419038777647,0.6140413855073408,1
26419,3.736197016026492e-05,0.9605000985839504,0.0394625394458895,0
1939,0.002419440787800382,0.11885820502296508,0.8787223541892345,1
34517,0.013890045562012926,0.9810996950021564,0.0050102594358306055,0
18986,2.9083810603190568e-05,0.9929114185496375,0.007059497639759335,0
5937,5.906457897655405e-05,0.009121959669421382,0.990818975751602,1
14168,0.00041876767020478556,0.09004032999696196,0.9095409023328332,1
25008,0.00038656657591119197,0.9915686352059598,0.008044798218128993,0
7101,0.01108383873989122,0.15966616517418414,0.8292499960859246,1
16638,0.00044362555451344266,0.04419450746472441,0.9553618669807621,1
11926,0.00019045276866484884,0.5355560613474964,0.4642534858838388,0
35610,8.872476734086128e-05,0.9994266056982974,0.0004846695343616245,0
5486,5.445208200294119e-05,0.9968853589778154,0.003060188940181697,0
39970,0.00011658860192380585,0.9993410250546501,0.0005423863434261723,0
10656,0.00031470180785496415,0.9310084125346968,0.06867688565744823,0
1687,0.0705680445716901,0.08361658478331105,0.8458153706449988,1
34660,6.635756304990889e-05,0.9852946688018765,0.014638973635073542,0
12146,1.811528988319496e-05,0.9856963404219482,0.014285544288168653,0
35881,0.0007472197061770444,0.9901610004324951,0.009091779861327705,0
18289,0.4185843426466322,0.37885043918002537,0.20256521817334236,-1
37352,0.0001439669723442714,0.9912706847184917,0.008585348309164135,0
14834,0.0001239919298594132,0.07599697648640436,0.9238790315837363,1
22058,0.0011870625267642297,0.0262912980678125,0.9725216394054234,1
32449,0.0001393863901124824,0.9980485594535611,0.0018120541563264735,0
2153,4.1129905839757904e-05,0.9432784953468355,0.05668037474732464,0
2635,0.7658133192986918,0.20793318084053022,0.026253499860778177,-1
37161,0.00011553138829297467,0.9799309081612227,0.01995356045048429,0
29137,8.196372385882308e-05,0.9887876545488293,0.011130381727311983,0
13332,9.955897091150789e-05,0.5666083077641507,0.43329213326493776,0
31522,0.9854155964366252,0.013781274553979272,0.0008031290093953147,-1
5645,3.9821545220594005e-05,0.9966296782645494,0.0033305001902300363,0
27335,5.275029773589065e-05,0.018077713574488622,0.9818695361277755,1
43566,0.007779213982549903,0.9877586010043006,0.00446218501314956,0
8579,6.907910776016853e-05,0.9973152226083207,0.0026156982839191027,0
26594,0.0001710673261038637,0.9199391342648376,0.07988979840905845,0
29211,2.116744426023662e-05,0.9972722890563361,0.002706543499403652,0
4073,6.86885076399447e-05,0.9951803633803645,0.004750948111995495,0
43357,0.00011325788942123205,0.9907615688216387,0.00912517328894016,0
7508,0.00013315817750270573,0.011572352159535705,0.9882944896629616,1
33843,9.84641751367279e-05,0.9925597379084585,0.00734179791640488,0
14646,0.001439811500577293,0.5857360542921397,0.4128241342072829,0
20243,0.00012058279605930878,0.10920338917178979,0.8906760280321508,1
771,0.00011254163609548638,0.8998574304252023,0.10003002793870232,0
14518,0.00016856539831821383,0.9830606872721082,0.016770747329573756,0
26281,0.000748788386772785,0.1626076403866143,0.8366435712266129,1
30,8.191226656314619e-05,0.01715515016151645,0.9827629375719203,1
13820,0.0010267745073823233,0.852471661847606,0.14650156364501168,0
23064,0.01994001075863706,0.16283079515363252,0.8172291940877304,1
23161,0.0003534690091407539,0.11721331841701788,0.8824332125738413,1
8317,3.446766297858028e-05,0.9959509890239712,0.004014543313050233,0
32206,5.4084777732455313e-05,0.9920475342982519,0.007898380924015678,0
21254,6.0684059261399035e-05,0.9958911420637446,0.004048173876993964,0
13497,0.0004090539669791835,0.5998955831431517,0.399695362889869,0
32175,0.9034096133679879,0.0505153885769207,0.046074998055091444,-1
16926,0.0006200023494055932,0.004611117908707631,0.9947688797418868,1
27198,0.01358472404321117,0.5491468504634023,0.43726842549338646,0
17681,0.001535056793725045,0.01236175311576009,0.9861031900905148,1
34403,0.02545266595620828,0.6278545024870348,0.34669283155675695,0
28412,0.00022247684045575235,0.026939959515873302,0.972837563643671,1
15227,3.8117578290306274e-05,0.9971249886023553,0.00283689381935436,0
34519,0.0015315368328233472,0.8856122792222862,0.1128561839448904,0
5889,4.2249854266853974e-05,0.7991878582965802,0.20076989184915303,0
8209,1.9047053913028405e-05,0.8154990213215819,0.1844819316245049,0
25697,0.0003117954028173861,0.21878645252698795,0.7809017520701946,1
41017,0.00044685610702404596,0.6053821138337464,0.3941710300592296,0
6883,0.2642437312191879,0.2694777296135575,0.4662785391672546,1
39876,0.00019973428434740803,0.9966765791509932,0.003123686564659363,0
4036,2.157922011892331e-05,0.008612948050359946,0.9913654727295211,1
13418,0.0003229160189652963,0.0675156046069462,0.9321614793740886,1
34525,0.0018188476025272425,0.9501750555356151,0.04800609686185758,0
19040,0.0001111652004355095,0.8743073271685154,0.1255815076310492,0
16939,0.0020468925821723514,0.05778206485944458,0.940171042558383,1
6391,0.00016532537233447753,0.009489360752922915,0.9903453138747427,1
2401,8.234137398771524e-05,0.9932455140860131,0.006672144539999288,0
7142,2.515802079763577e-05,0.9974940122853251,0.0024808296938773266,0
36905,0.42039635947795556,0.4207192963534092,0.15888434416863528,0
27775,0.0013627509848033162,0.03514478873804193,0.9634924602771547,1
31777,0.9827662071035912,0.014710557244954741,0.002523235651453987,-1
3811,0.00036632549377633083,0.15594739348377099,0.8436862810224528,1
26156,0.0002695558265655976,0.034166288099884354,0.9655641560735501,1
8289,1.3825859321545074e-05,0.9990320553644616,0.0009541187762169027,0
39817,9.201290273014229e-05,0.9979241088181025,0.0019838782791673777,0
6772,0.013147658730080234,0.612425121547647,0.3744272197222728,0
18480,0.006737893640042671,0.12017757158110333,0.873084534778854,1
21984,0.00033233512336100366,0.17142119510976647,0.8282464697668726,1
26310,0.0003196408616914194,0.39334056890504493,0.6063397902332638,1
20467,0.20549628575167322,0.7736584390425806,0.02084527520574621,0
20699,0.0002817787649233407,0.9937743796406306,0.005943841594445896,0
4934,0.11675799761220877,0.11208337580118062,0.7711586265866106,1
17275,0.4199811755770257,0.5214057782118249,0.05861304621114959,0
6982,5.294967727251567e-05,0.9958493586039517,0.004097691718775705,0
9918,5.5974488106848e-05,0.0028933773127967025,0.9970506481990964,1
42313,3.4121023387602355e-05,0.9450279890063736,0.0549378899702387,0
29002,0.00015805179827300478,0.9701643085662454,0.029677639635481794,0
25854,1.8951019425175456e-05,0.9985166774834912,0.0014643714970837822,0
8085,0.27420367738142964,0.02298770791236521,0.7028086147062051,1
7974,0.002279703535738102,0.13172260833102217,0.8659976881332397,1
4002,7.450679410946083e-05,0.43229934338648446,0.5676261498194061,1
6259,5.4228596825925307e-05,0.36152352733979226,0.6384222440633818,1
5307,0.9202961115937048,0.02655566840914646,0.053148219997148666,-1
17599,0.759807039527093,0.02100232123689828,0.21919063923600862,-1
8118,3.402209224298003e-05,0.984984939559502,0.014981038348255007,0
40047,1.2670671808587812e-05,0.9965313427814955,0.0034559865466959588,0
7339,0.00017267163437424362,0.046531866764399236,0.9532954616012265,1
30052,2.648228688596799e-05,0.9951938061840755,0.004779711529038547,0
16875,0.0007307352740625812,0.2599619708130899,0.7393072939128474,1
31591,0.03447667324828295,0.40436718318119497,0.5611561435705221,1
14279,1.342279591304451e-05,0.07256968897645359,0.9274168882276334,1
5517,4.293173356052251e-05,0.9975340823674657,0.002422985898973739,0
12876,7.861514943817373e-05,0.9978370184835613,0.0020843663670004503,0
25770,0.00018949309470025737,0.41069983875400407,0.5891106681512956,1
39647,0.0003160907276304158,0.7693881988560672,0.23029571041630237,0
10566,0.24167185646671516,0.4085530489340527,0.3497750945992321,0
6348,0.00020486235756841695,0.07167922253565331,0.9281159151067783,1
24093,4.436281745730473e-05,0.9272531252699726,0.0727025119125701,0
39480,0.0005901499834046597,0.46677703299538564,0.5326328170212097,1
8961,3.394452305436992e-05,0.9974442958508194,0.0025217596261262348,0
27050,6.819405580110887e-05,0.008348482960357966,0.991583322983841,1
43323,0.00014044115515691585,0.9865289713894628,0.013330587455380316,0
6361,0.9353898007183222,0.04630825074885923,0.01830194853281851,-1
4429,0.0005426199315286824,0.014103348916173335,0.985354031152298,1
43876,9.020952694953432e-05,0.9994256916545096,0.00048409881854085833,0
8158,0.00018092825902285738,0.010209814954267994,0.9896092567867091,1
36103,0.00010606606747014332,0.9916064995339706,0.008287434398559291,0
7149,6.240603439019518e-05,0.07066622422165934,0.9292713697439504,1
27462,5.136634683885544e-05,0.066637591720137,0.933311041933024,1
41877,0.00013755155675252966,0.9983853104374266,0.0014771380058208746,0
12444,0.0001528754874797447,0.9954235585804796,0.004423565932040651,0
8831,4.609557683648008e-05,0.012285179187118278,0.9876687252360453,1
20185,6.44351238915567e-05,0.06024700921099615,0.9396885556651123,1
29591,0.00038553010399847734,0.005400554702021141,0.9942139151939804,1
29255,0.8560415722011944,0.10349585885297845,0.04046256894582703,-1
12517,4.949524261230793e-05,0.9644759418887534,0.035474562868634235,0
16962,0.9333009277886791,0.05943295603583095,0.0072661161754899945,-1
24760,0.0007193899092795566,0.10606393763489036,0.89321667245583,1
27173,4.5000551147129565e-05,0.9761224743606385,0.023832525088214342,0
10054,0.04910120254499729,0.7498277703781243,0.20107102707687832,0
32078,0.0001879945919047181,0.9383606666767751,0.06145133873132008,0
12713,2.948285015480596e-05,0.9961950015650459,0.003775515584799184,0
42512,0.0015869706510530412,0.507873245411327,0.49053978393762004,0
24306,0.005226840182744714,0.06035834047581668,0.9344148193414386,1
6018,0.0037903307098186784,0.13871761626687676,0.8574920530233046,1
25640,0.00010982266653767455,0.9928427517936229,0.007047425539839393,0
26588,8.734701995391236e-05,0.9906778651026784,0.009234787877367708,0
8494,8.529321807569854e-05,0.9945323293368737,0.005382377445050556,0
21986,0.00010195422476096875,0.9967226965980708,0.003175349177168132,0
34542,4.459816746666728e-05,0.9947660980299283,0.005189303802605105,0
5275,4.120205593104962e-05,0.993880425522341,0.0060783724217278665,0
24791,5.496543092329343e-05,0.8706764860919085,0.12926854847716823,0
17022,8.493950586870083e-05,0.9183720416388362,0.081543018855295,0
18083,0.00016458236774342987,0.1059059479832053,0.8939294696490512,1
35475,0.02918637318545974,0.9570004430707623,0.013813183743778082,0
43701,7.90941311848564e-05,0.9975689772443554,0.002351928624459663,0
42708,0.9247639696087708,0.06868274086382763,0.00655328952740165,-1
6141,0.00034199741280715307,0.0034987359320067194,0.9961592666551862,1
43468,2.498475210481011e-05,0.9991631901134632,0.0008118251344320407,0
34178,0.000319132093440547,0.9161393696630376,0.08354149824352178,0
18885,0.019991976535241793,0.41081112460422264,0.5691968988605355,1
13403,0.00017477490055591515,0.4198328169472903,0.5799924081521538,1
8043,0.00016686392193480202,0.006724188807235689,0.9931089472708295,1
9366,0.009450155028974266,0.9518563066411021,0.03869353832992368,0
18893,5.383979422575364e-05,0.967488703005942,0.03245745719983207,0
18114,0.039205669368471426,0.8601528763905646,0.10064145424096389,0
8758,0.00012113554849213795,0.24231592440752847,0.7575629400439794,1
9592,0.0006626642654207809,0.7912493394306719,0.2080879963039073,0
2956,0.010278117408528225,0.24879432713547442,0.7409275554559974,1
29403,6.37833227566818e-05,0.9963368336327073,0.0035993830445359837,0
25181,0.0012131430147103368,0.012234985766121274,0.9865518712191684,1
37348,0.0007063286677629724,0.31060518230959283,0.6886884890226441,1
38978,0.09926100738820921,0.08676219167898229,0.8139768009328086,1
2905,0.023835089840650796,0.07944369538769161,0.8967212147716577,1
43001,0.9339307975663517,0.05466337595954246,0.01140582647410578,-1
27678,0.0001000117266725289,0.8999470446210408,0.09995294365228663,0
2699,0.8352608835148718,0.149809492378201,0.014929624106927194,-1
38751,7.035268868774689e-05,0.9993155075151631,0.0006141397961492326,0
15466,0.0006389305854974847,0.23998401642156184,0.7593770529929406,1
33616,0.00012905413242010985,0.9866013565327857,0.013269589334794166,0
12985,0.0002661945605637843,0.9526511915002416,0.04708261393919451,0
31526,0.00011514069955786424,0.9842838096527506,0.015601049647691415,0
25460,0.9903952585645692,0.0066235528477417436,0.0029811885876889735,-1
35185,0.00040075664546230166,0.954487913680726,0.04511132967381164,0
14523,8.611883990212615e-05,0.9952806472127701,0.004633233947327904,0
5686,8.937479397025565e-05,0.7161822991119463,0.2837283260940833,0
41236,8.401316116358298e-05,0.9634572551080309,0.036458731730805445,0
26357,1.584515289477251e-05,0.9978894339344826,0.002094720912622612,0
12784,8.131526661674752e-05,0.8837554097768766,0.11616327495650662,0
39894,0.0009280164167706814,0.9875267785865024,0.011545204996726949,0
21819,0.00040630363056962213,0.32260732118733326,0.6769863751820971,1
14033,2.2083305830678943e-05,0.9949866860156933,0.00499123067847596,0
33981,0.00010042853820234382,0.9949771161661491,0.004922455295648427,0
33001,3.63325268793305e-05,0.9989847301609527,0.000978937312168008,0
40368,0.00042754470063094586,0.9972972852009978,0.0022751700983711255,0
1648,0.00013209650478598558,0.14269574085784606,0.857172162637368,1
23400,0.0004682827967128939,0.8949913798604193,0.10454033734286788,0
9793,0.0004424283683883684,0.8747575260008705,0.12480004563074096,0
14442,5.867404558296628e-05,0.1283882511825698,0.8715530747718473,1
30966,3.304396434350151e-05,0.9975796294051186,0.0023873266305377973,0
32892,9.426766890768735e-05,0.8270963764873567,0.17280935584373552,0
2119,0.00015336005144819448,0.771144552361942,0.22870208758660973,0
13102,3.088202153166051e-05,0.9948219844536382,0.005147133524830198,0
28821,7.126016725103883e-05,0.9854312195507967,0.014497520281952362,0
13513,9.592525764513689e-05,0.005578696855025591,0.9943253778873292,1
38507,7.921202314567907e-05,0.9980360146529723,0.0018847733238820073,0
12068,2.203069616019504e-05,0.007706635541433893,0.992271333762406,1
40088,0.0014270727990898593,0.7855178874767554,0.2130550397241547,0
5434,2.9567528070656955e-05,0.9985018577502804,0.0014685747216490184,0
17117,0.0013802146457973024,0.06437564019722115,0.9342441451569815,1
31424,3.677773413369492e-05,0.9895992140578593,0.010364008208006984,0
34386,0.682889699934217,0.3042872647635132,0.012823035302269801,-1
43954,0.0030839651012434174,0.09157047298093743,0.9053455619178191,1
43426,7.155992720116228e-05,0.999203728722867,0.000724711349931945,0
4324,0.00024038887341838622,0.2829850503254596,0.716774560801122,1
28837,0.004497378748859153,0.05239009261019314,0.9431125286409477,1
25146,0.0008463400477908361,0.054987016085703236,0.9441666438665058,1
22093,6.027509699081713e-05,0.9955582806268636,0.004381444276145545,0
10510,0.011532224180674254,0.43481614234685095,0.5536516334724747,1
29283,0.8610429358171526,0.13247586654084045,0.006481197642006842,-1
37715,0.00019995879631323893,0.031088157569659408,0.9687118836340274,1
36008,6.921001045293542e-05,0.9948464875802178,0.005084302409329355,0
6112,0.0006490815626045334,0.0023357905817552762,0.9970151278556403,1
25192,0.00022337957355966136,0.7232637115254048,0.27651290890103564,0
10292,0.0010505711222964127,0.3753496266279751,0.6235998022497286,1
25361,0.0003479618305758311,0.14731304212848645,0.8523389960409378,1
43828,0.00031301487187345133,0.9946779958338005,0.0050089892943261174,0
16655,0.0004342158847345053,0.013051412358386427,0.986514371756879,1
12910,0.0006068064766747194,0.015423698787970359,0.9839694947353549,1
20344,0.9441214376688676,0.04435483073969833,0.011523731591434149,-1
25589,3.4797995952235375e-05,0.06623933899611252,0.9337258630079354,1
40124,3.926447136477709e-05,0.998213929156978,0.0017468063716571272,0
26519,7.97143553671195e-05,0.017983958986004158,0.9819363266586287,1
16500,0.008013534787157087,0.9393659820086068,0.05262048320423603,0
37622,0.008961981401570528,0.2025635493935919,0.7884744692048377,1
13846,0.0016251924454386225,0.003985322439250353,0.994389485115311,1
31119,0.000345873778623721,0.6737434803528892,0.32591064586848695,0
16907,0.07700622796693347,0.9177691372505411,0.0052246347825253715,0
10374,0.00019097784340658285,0.132029406519082,0.8677796156375115,1
30990,0.0001937850129997674,0.9982544559418746,0.0015517590451257352,0
33860,4.1589547255031904e-05,0.9972721915540701,0.002686218898674716,0
40663,0.001000471788508254,0.9959645664683318,0.003034961743159991,0
18845,0.3251763764952611,0.2640996251967514,0.4107239983079875,1
31477,0.9414874949045207,0.05026322322353645,0.008249281871942918,-1
18402,0.37673249031639855,0.438584487878933,0.1846830218046685,0
37216,0.007684500364029638,0.08193530998029627,0.910380189655674,1
35628,2.4994943678991183e-05,0.999022850252098,0.000952154804222953,0
20427,0.033302541097289945,0.6050203952305041,0.3616770636722059,0
4297,0.855564369295241,0.1357311943683836,0.008704436336375477,-1
25978,0.00011768332780513269,0.9951429123676011,0.004739404304593913,0
36650,0.00013168796073531006,0.9696892531424153,0.030179058896849607,0
36500,3.0248432931304713e-05,0.9977923663785935,0.002177385188475177,0
29402,4.805751211708773e-05,0.9333656601013541,0.0665862823865287,0
14387,0.24074511810088986,0.20820230088533448,0.5510525810137756,1
41443,0.9895771099671872,0.0094019338186427,0.001020956214169951,-1
30243,0.009923604766735742,0.26541003075349046,0.724666364479774,1
4469,9.688045283245524e-05,0.02141268119730986,0.9784904383498577,1
38116,0.00010828257252154331,0.9938774649792198,0.0060142524482586735,0
36407,0.0004941886434185932,0.9962596982121594,0.0032461131444219363,0
5926,0.0007263382271021808,0.0893520823419721,0.9099215794309257,1
29068,0.0018741597790431711,0.39886624170733,0.599259598513627,1
11438,0.0002367901306388263,0.26070812052289605,0.7390550893464652,1
18920,0.003090926930681629,0.031048387708645268,0.965860685360673,1
38084,4.811304550471967e-05,0.9992708041010199,0.0006810828534754035,0
4139,2.6599709671468615e-05,0.939254806456308,0.06071859383402061,0
13744,0.0005774891078830024,0.03302125019943442,0.9664012606926825,1
35868,0.0035715872516607814,0.5199679154488228,0.47646049729951634,0
18942,0.0001231496652754115,0.039964146998452306,0.9599127033362723,1
14587,6.941737515841118e-05,0.9630592111676495,0.036871371457192076,0
7965,0.0005654314249636063,0.08356113266213594,0.9158734359129005,1
14017,0.00020392021577135474,0.8903083963085339,0.10948768347569471,0
26524,0.0003032634073248709,0.022840484024928037,0.9768562525677471,1
41331,6.921353348468005e-05,0.884942151681924,0.11498863478459123,0
27135,0.010392711738223566,0.1730198759969105,0.8165874122648659,1
42672,0.9715393120907326,0.013635370367629105,0.014825317541638319,-1
41690,0.009269608986511718,0.9679045148546531,0.02282587615883518,0
25654,8.502509509124791e-05,0.002414738145163788,0.9975002367597451,1
5058,0.9583696114954539,0.0251539766395657,0.016476411864980466,-1
5746,0.9128079071390577,0.06062724076499473,0.026564852095947535,-1
41164,3.1761558362325326e-05,0.9968236717359839,0.0031445667056538883,0
44598,0.000756221380110406,0.9983021446941726,0.0009416339257170738,0
30217,0.6037421342985613,0.1635276123276899,0.23273025337374892,-1
37068,0.0001079325777911747,0.9988882492383943,0.0010038181838145823,0
6931,0.0007245174994596783,0.06538244354941607,0.9338930389511243,1
41253,0.0003174880970102097,0.6057917938261926,0.3938907180767973,0
8769,9.52752058106401e-05,0.025478903862237525,0.9744258209319517,1
9956,0.002739226394548449,0.028692596935142888,0.9685681766703087,1
39061,0.000557119050560977,0.9956638629115967,0.0037790180378424834,0
12948,8.675040517885418e-05,0.9656990311769674,0.03421421841785363,0
12826,0.07574678503193319,0.015229904379445046,0.9090233105886218,1
44661,2.1305379147097155e-05,0.9935640816647762,0.006414612956076711,0
19180,0.0009221323895118506,0.1935931107549699,0.8054847568555182,1
4919,0.6130537075123073,0.18292910704191745,0.20401718544577524,-1
3551,0.00014218871088431971,0.9876000178536467,0.012257793435468886,0
31937,0.00015638539869845938,0.999284674598308,0.000558940002993489,0
37785,5.919327445370181e-05,0.9982103518599211,0.0017304548656253472,0
32097,4.729950631792679e-05,0.9897185040755846,0.010234196418097545,0
26177,0.0002311435737650224,0.038983457817577304,0.9607853986086576,1
9380,0.0004302713859793512,0.9988211034935458,0.0007486251204749061,0
34316,0.00011989794463119859,0.992707049235929,0.00717305281943977,0
25182,0.40088019201225406,0.45880497965995887,0.14031482832778708,0
280,0.01006329918835895,0.012069815992654574,0.9778668848189865,1
25216,0.0002795009150339496,0.8662518898226089,0.13346860926235715,0
30551,6.250701829373345e-05,0.967216236578684,0.03272125640302228,0
38209,9.851806057406132e-05,0.8804570785209018,0.11944440341852418,0
42524,0.788676159032013,0.2058044240227708,0.005519416945216198,-1
24103,3.099035413874552e-05,0.9848431624645517,0.01512584718130955,0
10612,0.009215290035757679,0.8095534715158947,0.18123123844834754,0
5789,0.01627863576248937,0.49919178824551796,0.4845295759919926,0
17126,0.7778511954583506,0.12798179436620694,0.09416701017544245,-1
26917,5.631705331457685e-05,0.9512002530450983,0.048743429901587136,0
4187,0.002988649359956609,0.05409826740709456,0.9429130832329489,1
35504,0.0003189114746627843,0.9975387663825616,0.0021423221427756605,0
39969,8.469720572558717e-05,0.9923670248010958,0.007548277993178454,0
36155,0.0004915611097138224,0.9968257148983063,0.002682723991979865,0
8952,0.002585060104773175,0.11958200465025859,0.8778329352449683,1
9246,0.0007595037454296912,0.050372337141654726,0.9488681591129156,1
24948,0.8481414275162984,0.12226833612552516,0.029590236358176383,-1
29104,0.0005747984857360093,0.03959382989162506,0.9598313716226389,1
34439,4.008088425373498e-05,0.9967777689219487,0.0031821501937976445,0
29681,8.089905283699376e-05,0.019624841891147847,0.9802942590560152,1
5813,8.238868029323135e-05,0.9569840406387508,0.042933570680956046,0
